
1746037394.354026,68.6761437248
1746037402.026127,95.067005409
1746037409.326494,71.3965071871
1746037416.511721,72.5309710950
1746037424.059374,72.2241228821
1746037431.338674,73.3323241377
1746037438.762031,74.3451663901
1746037446.278386,76.8202066809
1746037453.41749,73.2779971721
1746037460.797888,77.1724999508
1746037468.222737,74.6456967135
1746037475.681565,76.1114974636
1746037483.304092,76.3492178975
1746037490.747174,78.9175476753
1746037497.883975,76.9384173168
1746037505.554366,79.1019319481
1746037513.047858,77.2598075398
1746037520.222072,79.6831828586
1746037527.623987,80.1448669845
1746037534.967946,78.8820161313
1746037542.259734,79.3738820188
1746037550.004758,79.1074593238
1746037557.263745,80.0735807405
1746037564.328099,81.2371510865
1746037571.765629,81.7114480392
1746037579.228654,83.0224008685
1746037586.6249,81.9033787152
1746037593.861745,81.6816195345
1746037601.048495,82.7544260118
1746037608.760729,83.0701886810
1746037616.28066,82.154271516
1746037623.814054,83.5118234456
1746037631.06709,81.6553499683
1746037637.951027,84.0571047194
1746037645.491236,81.9061664123
1746037652.717408,84.5312783295
1746037659.90715,82.4380487232
1746037667.527683,84.5567280166
1746037675.598367,82.5140533197
1746037683.645172,84.5053781303
1746037690.729132,83.3140045483
1746037698.25629,83.8429007676
1746037706.121236,83.1466208319
1746037713.361376,84.5666274920
1746037720.719931,83.1748394663
1746037728.303605,82.9212443752
1746037735.659275,83.8397040965
1746037742.985703,85.1521558982
1746037750.60571,84.408804423
1746037757.894641,84.8934470736
1746037765.176834,84.5701404031
1746037773.10404,84.1798352102
1746037780.404023,85.4346266682
1746037787.665617,84.2896626145
1746037794.842717,84.7279253586
1746037802.239413,86.406036764
1746037809.761414,83.7354967855
1746037817.031119,86.1735951721
1746037824.562312,84.7361318215
1746037831.966729,85.8932924048
1746037839.283205,85.244127436
1746037846.398233,85.1760500456
1746037853.613568,85.9231974575
1746037860.853484,84.8496781188
1746037867.843097,85.483697971
1746037875.027943,86.0814944954
1746037882.374112,85.7167046495
1746037890.174759,85.3705738621
1746037897.339003,84.7517331507
1746037904.941229,85.6323896793
1746037912.522477,85.394569039
1746037920.163423,85.3591237214
1746037927.111286,85.4671285291
1746037934.615876,87.2161779146
1746037941.935114,86.3861752093
1746037949.609536,86.6067259701
1746037956.941355,87.7351720589
1746037964.487709,85.7281853827
1746037971.955207,85.3592901504
1746037979.704541,86.4322217413
1746037987.094405,86.4560889362
1746037994.786526,85.0704989664
1746038002.534957,85.2148429330
1746038009.759514,86.8764098615
1746038017.146954,85.8217943854
1746038024.548143,87.1702130884
1746038032.224616,87.308988135
1746038039.8366,86.2242068032
1746038047.22488,85.6948407086
1746038054.366253,85.3646207202
1746038061.801245,86.2085927175
1746038069.25397,86.3930415325
1746038076.647358,85.7290844101
1746038084.644149,85.6252730844
1746038092.100275,85.2050358255
1746038099.320098,87.4948524533
1746038106.875734,86.9119625492
1746038114.368331,87.1455513795
1746038121.530049,85.491712057
1746038128.6557,86.0270079499
1746038135.83338,85.8933309051
1746038143.076805,87.9767213361
1746038150.420381,83.4082825442
1746038157.513487,80.7869954211
1746038164.840292,80.2497225137
1746038171.892942,77.6838288642
1746038179.221379,76.6561481762
1746038186.745069,75.5080944806
1746038194.033497,74.1696599024
1746038201.423799,72.80743987
1746038208.460399,72.8107452181
1746038215.910984,69.2315493847
1746038223.268563,69.5460010609
1746038230.8808,69.2811891770
1746038238.689822,64.8784170882
1746038246.027042,66.2916492378
1746038253.512475,64.6047893828
1746038260.770591,63.9758459293
1746038268.004114,62.0668482738
1746038275.418967,62.4960897995
1746038283.03297,61.4018773922
1746038290.408228,59.1754013207
1746038298.095991,55.3669450400
1746038305.138574,59.2364590175
1746038312.355294,56.2616431573
1746038319.494167,57.2520693761
1746038327.269527,54.6478353196
1746038334.728923,54.7264985299
1746038342.212328,52.4631172010
1746038349.728616,52.443726043
1746038357.297349,50.3231848305
1746038364.764651,92.8914251448
1746038372.208189,52.3275850352
1746038379.441722,51.4923755002
1746038387.051983,48.1470106404
1746038394.274988,47.8625664804
1746038401.522023,47.9890584944
1746038409.073875,98.5656619514
1746038416.362763,42.8158609342
1746038423.631894,45.3323657666
1746038430.899205,45.0324060158
1746038438.232128,93.4697995916
1746038445.490201,43.7957080704
1746038452.837816,41.076598803
1746038460.375102,43.4573405415
1746038467.744853,41.2532467118
1746038475.230891,40.5965290904
1746038482.539564,98.4485775349
1746038489.763275,38.4863140763
1746038497.121389,84.2661257985
1746038504.610845,37.9738258963
1746038512.392315,37.9266010336
1746038519.772008,36.4713216519
1746038527.044062,36.4840920113
1746038534.336228,32.926717384
1746038541.55016,96.0975770578
1746038548.926294,35.8883823704
1746038556.356816,9.2854520366
1746038564.056493,35.2873159892
1746038571.277895,33.7937059826
1746038578.553444,33.4970723362
1746038585.698673,62.2847032452
1746038593.229592,30.6019836755
1746038600.860091,32.3411200294
1746038608.122688,31.7591741879
1746038615.528936,30.1500001209
1746038622.888198,28.2875188684
1746038630.553233,30.3754063856
1746038638.046018,29.0910275497
1746038645.511623,28.4464679893
1746038652.935647,28.483041226
1746038660.401998,28.972995988
1746038667.845877,27.8121922321
1746038675.229158,27.9841034076
1746038682.373952,28.4932369708
1746038689.769731,23.8838868557
1746038696.926128,25.1951641694
1746038703.96292,26.9244345685
1746038711.299132,23.8849997307
1746038718.823766,27.5686856489
1746038726.042887,26.365785215
1746038734.083091,23.1343865058
1746038741.44948,23.9954399612
1746038749.220881,22.9629609378
1746038756.793607,25.1145529528
1746038763.937721,24.8531299225
1746038771.226116,21.5203453220
1746038778.802006,20.6616572888
1746038785.827269,22.0317300527
1746038793.162289,23.6803525296
1746038800.445103,20.8837168662
1746038807.708939,21.7415863115
1746038814.800178,21.3312682779
1746038822.213151,21.5021407407
1746038829.301246,20.0505457367
1746038836.343004,19.2381008193
1746038843.693675,17.8860752117
1746038851.341759,17.1478387013
1746038859.144296,20.6553685035
1746038866.255118,19.6496482979
1746038873.329705,20.019527708
1746038880.731983,14.0643755875
1746038888.046296,17.2869504518
1746038895.160743,17.8451040205
1746038902.511936,18.9347616977
1746038909.715129,17.3216729210
1746038916.962627,16.7875523946
1746038924.210203,16.6583886729
1746038931.714032,17.9247272162
1746038939.298354,17.3106036812
1746038946.94764,15.9644128694
1746038954.352271,15.5694197308
1746038961.791418,16.0668665637
1746038969.222028,14.0262131261
1746038976.400003,15.9871836512
1746038983.972366,14.2978104574
1746038991.393808,15.2382904638
1746038998.568736,14.4275820683
1746039006.677502,15.3206230508
1746039013.721745,14.2249560568
1746039020.937253,12.5588748415
1746039028.611644,10.7078703092
1746039035.818868,12.7172138625
1746039042.905742,13.4030734669
1746039049.969936,13.8184215752
1746039057.384266,12.2880294764
1746039064.567242,12.7398164867
1746039072.225894,10.1823428844
1746039079.276043,11.8268369503
1746039086.421216,11.2731491353
1746039093.960077,12.4216274172
1746039101.524229,12.4660319027
1746039108.77211,13.2367376838
1746039116.134315,11.5666262623
1746039123.163206,10.4974971330
1746039130.471759,12.3377335355
1746039138.110791,12.9603230877
1746039145.223101,12.4765672557
1746039152.472754,11.9842852897
1746039159.898039,13.8648141836
1746039167.529962,11.8149703514
1746039175.022074,10.9815382591
1746039182.307104,10.2718060172
1746039189.873474,11.1596205525
1746039196.933414,9.2038847334
1746039204.756302,5.9785995699
1746039211.918694,9.3501112769
1746039219.287444,9.0751380995
1746039226.409564,10.2296880762
1746039233.764117,11.8731510831
1746039241.192319,10.2344064316
1746039248.30702,12.5466338435
1746039255.669994,9.25761502
1746039262.769607,7.9225020860
1746039270.132685,6.8479517801
1746039277.575742,8.4338480440
1746039284.526724,9.1488908885
1746039291.922803,8.5695893506
1746039299.013358,7.6127261306
1746039306.208123,9.8473327864
1746039313.623099,8.3984615297
1746039321.108914,8.8677678110
1746039328.628929,6.812441793
1746039336.245902,7.6112246493
1746039343.614539,5.2365445351
1746039350.817401,7.8427943374
1746039358.373016,7.7916407082
1746039365.86113,6.9759727999
1746039373.01788,5.0355143714
1746039380.254269,10.1809191816
1746039387.626648,6.8048843000
1746039395.378598,7.9483999475
1746039402.400688,7.2833715649
1746039409.673494,6.5228907979
1746039417.138506,7.0489593284
1746039424.691203,6.9423531030
1746039431.932303,8.9104953539
1746039439.225755,7.0499274650
1746039446.404324,8.0063887111
1746039453.739344,6.9495345741
1746039461.062131,7.1064520066
1746039468.159118,6.7624485543
1746039475.682692,7.8561825054
1746039483.049296,5.3933070068
1746039490.369237,5.7700761481
1746039497.657481,4.9829812735
1746039505.345242,6.1094508542
1746039513.201493,6.4558100156
1746039520.315076,3.1269729687
1746039527.804556,5.4260144855
1746039534.800055,5.2473547378
1746039541.871999,6.4121038424
1746039549.361752,1.6925503225
1746039556.742447,4.6755391502
1746039563.779686,6.1701571062
1746039571.135369,3.783816336
1746039578.843748,5.3013143752
1746039586.241993,4.5820540607
1746039593.755871,4.3156618375
1746039600.906645,3.7938398535
1746039608.498339,4.1872905876
1746039615.914411,3.9662483284
1746039623.394869,5.2206831646
1746039630.686635,6.2089071819
1746039638.35822,4.6255380157
1746039645.531348,4.7485476092
1746039652.862642,4.684507754
1746039659.995715,5.7156491775
1746039667.146208,4.0753536457
1746039674.641286,5.1372932857
1746039682.028957,2.7364928898
1746039689.492878,3.1121392930
1746039696.842759,7.6983921708
1746039704.369263,3.939863673
1746039711.723871,3.9542408151
1746039719.011927,3.8227723674
1746039726.117833,4.6853805409
1746039733.48522,3.4328135682
1746039740.93207,4.7579557474
1746039748.925638,3.312534968
1746039756.083025,2.6922470608
1746039763.658845,2.1202254023
1746039771.053689,5.6293875936
1746039778.250164,2.6403010864
1746039785.878312,2.5372483662
1746039793.257044,4.4983932561
1746039800.47512,2.9509865550
1746039807.94804,2.1080409018
1746039815.282168,4.6508180842
1746039823.084614,1.3507521128
1746039830.404998,2.2004950136
1746039837.725384,3.5357951727
1746039844.937179,2.8969409289
1746039852.052524,3.5108258647
1746039859.175919,2.0828843919
1746039866.821894,3.3730894522
1746039874.489008,2.7406803561
1746039882.154157,-1.5283584247
1746039889.315588,0.7381961595
1746039896.592432,2.7027004516
1746039904.049682,3.1252211648
1746039911.146869,4.1148637378
1746039918.446776,2.7473004297
1746039925.604733,2.3244208030
1746039932.901807,0.3675088836
1746039940.236113,2.3446029556
1746039947.58432,1.6587081019
1746039955.531873,1.3537546565
1746039962.978164,3.4775608064
1746039970.192878,2.0964912568
1746039977.553266,2.1671369782
1746039984.56479,5.2461548258
1746039991.765043,2.6476406003
1746039999.241197,2.1445320515
1746040006.628082,4.1879415524
1746040013.955796,2.1454169061
1746040021.600729,-1.1615239498
1746040028.745393,1.5605333180
1746040036.250638,0.0594211984
1746040043.67575,1.7824958631
1746040051.00299,1.3628381343
1746040058.651514,1.4963704905
1746040066.043336,1.8595972041
1746040073.378447,2.7502045571
1746040080.621843,1.4153638323
1746040088.019291,3.2069791581
1746040095.043769,3.8442512991
1746040102.42644,2.8925525925
1746040110.021676,4.5551815476
1746040117.319626,-0.9226740370
1746040125.130948,4.0590735053
1746040132.310211,3.1036293292
1746040139.667975,0.1273990602
1746040146.970329,2.3988503645
1746040154.188256,4.1614568400
1746040161.323068,2.3497072685
1746040169.106205,1.2405883264
1746040176.360814,0.417796771
1746040183.505661,1.3865308826
1746040191.312879,2.2309893805
1746040198.680941,2.1055193585
1746040206.236142,0.0840509228
1746040213.398269,1.4438863303
1746040220.641605,0.6578431282
1746040228.259175,0.7670878677
1746040235.431834,4.6329498546
1746040243.150435,-0.8283581971
1746040250.561733,0.7720683534
1746040257.795936,-0.9472695562
1746040265.402885,0.7189943171
1746040272.976279,3.1883176485
1746040279.933182,3.1271187082
1746040287.233438,1.6345764135
1746040294.465105,4.3244148197
1746040301.839373,2.1319961668
1746040308.865504,0.9651158237
1746040316.074075,0.3113052937
1746040323.61593,2.3563826239
1746040331.423762,-4.1898119517
1746040338.691398,-0.3784019620
1746040346.216102,0.8240905202
1746040353.650186,1.0579111529
1746040360.741762,0.4470586413
1746040368.162857,1.2066763649
1746040375.50377,1.4637445595
1746040382.56864,-0.5641170905
1746040390.30769,-0.1237109320
1746040397.699781,-2.2272498576
1746040404.985508,1.6635717624
1746040412.196315,-0.215163538
1746040419.588429,2.4454306945
1746040427.060304,5.6015479883
1746040434.523553,-0.0547130461
1746040441.504997,-1.4430346551
1746040448.641623,1.7097753632
1746040456.098693,1.3122231735
1746040463.542599,-0.4596898117
1746040470.749169,0.2283856149
1746040478.040181,0.3809588470
1746040485.459355,0.5757776809
1746040492.803793,0.6676287093
1746040500.264576,-2.3141416967
1746040507.507396,1.0945075734
1746040514.837491,1.4591950602
1746040522.016714,-1.1768252274
1746040529.130176,1.2210352919
1746040536.474367,0.7187073691
1746040543.783168,1.7484798498
1746040550.899631,0.6481338558
1746040558.485075,-1.0661363610
1746040565.870836,-1.1133240390
1746040573.144495,-3.7215343961
1746040580.313245,0.1004793299
1746040587.873116,0.3775939615
1746040594.928275,0.1661024013
1746040601.98006,-0.530365152
1746040609.586121,2.1737336434
1746040617.210706,-0.0019570265
1746040624.858261,-0.2391145188
1746040632.097219,-0.4535400913
1746040639.52697,1.6338258109
1746040647.056818,2.4168938983
1746040654.606154,-0.8293399082
1746040661.691016,3.1698070516
1746040668.966111,-4.2279585767
1746040676.404354,-0.4075369527
